"","virus","host","importance_trefle","importance_clover","f_norm_G_trefle","f_norm_G_clover","G_pq_zeta_trefle","G_pq_zeta_clover","G_pq_trefle","G_pq_clover","importance_trefle_nrmlz","importance_clover_nrmlz","f_norm_G_trefle_nrmlz","f_norm_G_clover_nrmlz","G_pq_zeta_trefle_nrmlz","G_pq_zeta_clover_nrmlz","G_pq_trefle_nrmlz","G_pq_clover_nrmlz"
"28807","Feline leukemia virus","Felis catus",0,53.7829480352836,0,-56.0740787343384,6.29741934448003e+38,8.86528299367386,6.29741934448003e+38,62.6482310289574,0,0.00185462910976046,0,-0.00108667367280724,0.0105188872796661,0.000305826028620219,0.0105188872796661,0.00216045513838068
"28809","Feline leukemia virus","Felis silvestris",0,3.28099425172786,0,-3.7169948562223,3.24326618899091e+38,2.44385417827285,3.24326618899091e+38,5.72484843000071,0,0.000113145465424429,0,-9.09609322752303e-05,0.00541738601064443,8.42787555616152e-05,0.00541738601064443,0.000197424220986044
"28845","Feline leukemia virus","Lynx pardinus",0,2.64547243391466,0,-0.471473959929426,3.68380818553783e+38,-3.90856689497098e-16,3.68380818553783e+38,2.64547243391466,0,9.12304213450742e-05,0,-1.15372070084163e-05,0.00615324483632325,1.47367677601179e-18,0.00615324483632325,9.12304213450757e-05
"28923","Feline leukemia virus","Puma concolor",0,4.30186577020299,0,-13.3054755925987,3.79576124190596e+38,7.0280049011474,3.79576124190596e+38,11.3298706713504,0,0.000148333444240004,0,-0.000265452519023324,0.00634024549740876,0.000242382732531106,0.00634024549740876,0.000390716176771111
"29079","Foot-and-mouth disease virus","Alcelaphus buselaphus",2.17287698367963e+38,76.9095323214601,-1.40764580489704e+40,-126.333291419447,6.93005576996598e+39,32.5504798305469,7.14734346833395e+39,109.460012152007,0.0033919290220825,0.00265119649880076,0.00384143837258932,-0.00195522420431171,0.115993641764724,0.0011235859941272,0.119385570786807,0.00377478249292796
"29100","Foot-and-mouth disease virus","Bos grunniens",0,76.8868000627552,0,-116.675848158877,9.89047794724069e+39,27.6175069794444,9.89047794724069e+39,104.5043070422,0,0.0026506324469128,0,-0.00177640863194473,0.165205486530354,0.000953250111684465,0.165205486530354,0.00360388255859727
"29103","Foot-and-mouth disease virus","Bos taurus",6.18987943142138e+38,370.184998337782,-4.49148107329149e+40,-2174.38864553704,2.21498974183676e+40,960.600330769614,2.27688853615098e+40,1330.7853291074,0.00799965433022432,0.0121491453733623,-0.0170792169670193,-0.0292394571353261,0.372320164789487,0.0337436429006236,0.380319819119711,0.0458927882739858
"29107","Foot-and-mouth disease virus","Bubalus bubalis",6.89079303281093e+38,80.1543198486894,-4.83066778812826e+40,-287.930789596125,2.38110262073307e+40,111.207183272095,2.45001055106118e+40,191.361503120785,0.00880771776532185,0.00275392646566635,-0.0195361735976576,-0.00319973586576694,0.400429517534801,0.00384526932829714,0.409237235300123,0.00659919579396349
"29219","Foot-and-mouth disease virus","Homo sapiens",6.8388402042593e+38,2939.79697706907,-4.80724643932547e+40,-6425.94300868097,2.36964986090563e+40,1737.78616127934,2.43803826294823e+40,4677.58313834841,0.0087465927339278,0.0961638393744951,-0.0193030239339436,-0.0205273881107826,0.398490852775315,0.0651449216306887,0.407237445509243,0.161308761005184
"29229","Foot-and-mouth disease virus","Kobus ellipsiprymnus",0,79.5267813993076,0,-243.467511584182,2.01089877807559e+40,91.6330327853901,2.01089877807559e+40,171.159814184698,0,0.00273609492455429,0,-0.00326561069657627,0.335890249963051,0.00316643566515526,0.335890249963051,0.00590253058970955
"29323","Foot-and-mouth disease virus","Oryx leucoryx",0,74.4458817119041,0,-68.4664776090649,1.35213930786946e+40,-2.03877279069271e-15,1.35213930786946e+40,74.4458817119041,0,0.00256730293951031,0,-0.000840030492097021,0.225854436362917,1.2425376048658e-18,0.225854436362917,0.00256730293951031
"29329","Foot-and-mouth disease virus","Ovis aries",0,200.761222201153,0,-1541.18108720178,1.45405114062253e+40,697.001228293037,1.45405114062253e+40,897.76245049419,0,0.00660061563571336,0,-0.0198706767877437,0.24287726782059,0.0243591651491405,0.24287726782059,0.0309597807848538
"29399","Foot-and-mouth disease virus","Sus scrofa",6.8881471098365e+38,287.271202588246,-4.82914879438245e+40,-2012.70109346122,2.38035632365644e+40,885.281242822238,2.44923779475481e+40,1172.55244541048,0.00880503677677913,0.00935740532572434,-0.0195406019987985,-0.0251094796372215,0.400303121261109,0.0310786439305904,0.409108158037888,0.0404360492563147
"29401","Foot-and-mouth disease virus","Syncerus caffer",4.14772186228385e+38,76.8963590555761,-3.30874061842155e+40,-117.048296730412,1.63375967619749e+40,27.8438540445254,1.67523689482033e+40,104.740213100101,0.00565168147630424,0.00265095379042657,-0.00944493583287453,-0.00178567588141165,0.274171323780588,0.000961064104900863,0.279823005256892,0.00361201789532743
"29428","Fort Morgan virus","Dipodomys ordii",5.9309527446592e+38,1.17520119364381,-3.74676002842833e+40,-3.76268289983273e-05,1.84389138432658e+40,-1.73643928069437e-16,1.90320091177317e+40,1.17520119364381,0.00825860850061888,4.05273926452177e-05,-0.00475231904729867,-1.29758026545801e-09,0.309642340545245,1.04408144908955e-18,0.317900949045864,4.05273926452187e-05
"29545","Gallid alphaherpesvirus 2","Sarcophilus harrisii",0,1.1752011936438,0,-3.7626814446412e-05,1.05644773592929e-08,-4.51107997054068e-17,1.05644773592929e-08,1.1752011936438,0,4.05273926452174e-05,0,-1.29757937727959e-09,2.35997794313567e-48,1.05179179905652e-18,2.35997794313567e-48,4.05273926452185e-05
"29589","Gammaarterivirus lacdeh","Mus musculus",0,69.0256486017438,0,-55.1861357558082,2.19068963956754e+40,4.03344603539779e-17,2.19068963956754e+40,69.0256486017438,0,0.00238038352803236,0,-0.000979703947179722,0.365921596177999,4.18240253755443e-19,0.365921596177999,0.00238038352803236
"29643","Gammapapillomavirus 10","Homo sapiens",0,2595.33282789901,0,-2525.82642685894,1.25652396988109e+40,5.16282861680089e-18,1.25652396988109e+40,2595.33282789901,0,0.0895013323081818,0,0.0141221150290827,0.209883339196131,1.92963102035367e-18,0.209883339196131,0.0895013323081818
"29673","Gammapapillomavirus 13","Homo sapiens",0,2595.33282789901,0,-2525.8264268589,2.12063437494688e+40,2.23719732300638e-31,2.12063437494688e+40,2595.33282789901,0,0.0895013323081818,0,0.0141221150290805,0.354219922975342,2.00580886396236e-18,0.354219922975342,0.0895013323081818
"30089","Gibbon ape leukemia virus","Homo sapiens",0,2595.33282789901,0,-2525.82642685894,2.11210565014548e+40,1.33624078921268e-17,2.11210565014548e+40,2595.33282789901,0,0.0895013323081818,0,0.0141221150290822,0.35279532839274,1.37502203604888e-18,0.35279532839274,0.0895013323081818
"30389","Guajara orthobunyavirus","Proechimys guyannensis",0,1.37767532749095,0,-6.96597853675485e-05,8.2893626801812e+39,3.84735917170059e-16,8.2893626801812e+39,1.37767532749095,0,4.75098129893299e-05,0,-2.40225261904925e-09,0.138461275775651,1.06412066588017e-18,0.138461275775651,4.75098129893309e-05
"30530","Guama orthobunyavirus","Hylaeamys laticeps",0,1.75766198456831,0,-0.170324104794418,2.73948668264415e+39,1.26593775595819e-17,2.73948668264415e+39,1.75766198456831,0,6.06138402270572e-05,0,-1.28320971182205e-06,0.0457589848199312,7.87355828493488e-19,0.0457589848199312,6.0613840227058e-05
"30695","Guanarito mammarenavirus","Homo sapiens",6.31577422227662e+38,2595.33282789901,-4.41300576331664e+40,-2525.8264268589,2.17512134913125e+40,-1.61286103535454e-31,2.23827909135402e+40,2595.33282789901,0.00829007326729625,0.0895013323081818,-0.0160219720015107,0.01412211502908,0.365580621607486,9.26028675224302e-19,0.373870694874782,0.0895013323081818
"30750","Guaroa orthobunyavirus","Bubalus bubalis",8.84471667912945e+38,28.3503061049723,-6.08434680807446e+40,-178.753227367022,2.99825748656933e+40,75.022302777005,3.08670465336062e+40,103.372608881977,0.0104696269334061,0.000972568212673388,-0.0221655551401199,-0.00118020258125329,0.505117735734154,0.00259228717683721,0.51558736266756,0.0035648553895106
"30770","Guaroa orthobunyavirus","Homo sapiens",8.78726082705885e+38,2618.95029333932,-6.05475869415019e+40,-2697.77550280756,2.9837484702811e+40,73.7209859892263,3.07162107855168e+40,2692.67127932855,0.0104147405969045,0.0902052725513185,-0.0218824877566561,0.012975366765573,0.502653138858397,0.00265282425123128,0.513067879455302,0.0928580968025498
"30809","Guinea pig type-c oncovirus","Cavia porcellus",0,2.9133081484758,0,-0.749281432727003,1.38314087420547e+40,1.20826616060312e-32,1.38314087420547e+40,2.9133081484758,0,0.000100466868029387,0,-6.16740771164359e-06,0.231032779489572,1.02572761535662e-18,0.231032779489572,0.000100466868029388
"30834","Hantaan orthohantavirus","Apodemus agrarius",0,33.9675033557231,0,-31.3403515121463,8.17493890864075e+39,4.5133937235635e-17,8.17493890864075e+39,33.9675033557231,0,0.00117138610232928,0,-0.000161085989732523,0.136549999601859,1.48869317913781e-18,0.136549999601859,0.00117138610232928
"30922","Hantaan orthohantavirus","Homo sapiens",0,2707.01014448566,0,-3641.66349113385,3.05162430551092e+40,501.012306631841,3.05162430551092e+40,3208.0224511175,0,0.0924021427526258,0,0.00676879250994711,0.509727720732075,0.0182280933246516,0.509727720732075,0.110630236077277
"30991","Hantaan orthohantavirus","Mus musculus",8.91188829705201e+38,107.841825240313,-6.11014659166965e+40,-841.662494745644,3.01082424082335e+40,371.935777855104,3.09994312379387e+40,479.777603095417,0.0105744377819514,0.00360601049588111,-0.0289617652654925,-0.00698388828209939,0.507224211297153,0.0129393567214047,0.517798649079104,0.0165453672172858
"31068","Hantaan orthohantavirus","Rattus nitidus",0,33.9675033557231,0,-31.3403515121172,4.39957903420742e+39,-1.13655446528661e-16,4.39957903420742e+39,33.9675033557231,0,0.00117138610232928,0,-0.000161085989731191,0.0734883186386111,2.21779086494163e-18,0.0734883186386111,0.00117138610232928
"31069","Hantaan orthohantavirus","Rattus norvegicus",9.90716287751578e+38,51.7881429771994,-6.58468338719624e+40,-427.982235721109,3.24315602887836e+40,192.82935411974,3.34222765765351e+40,244.617497096939,0.0115455262533032,0.00175511641576095,-0.0323747253319482,-0.00309316421062533,0.546723092536648,0.00668063859057952,0.558268618789951,0.00843575500634047
"31201","Hendra henipavirus","Dobsonia moluccensis",0,29.2866332764007,0,-27.1180551130528,1.4298629018385e+39,1.22298005056365e-16,1.4298629018385e+39,29.2866332764007,0,0.00100996398954384,0,-0.00010668200962094,0.023883698809099,2.14494984721429e-18,0.023883698809099,0.00100996398954385
"31210","Hendra henipavirus","Equus caballus",5.17805590846517e+38,86.489371023347,-2.98492582999283e+40,-680.206614306895,1.46669992080612e+40,296.375229755713,1.51848047989077e+40,382.86460077906,0.00762416704380622,0.00291054472247439,-0.0124636551621649,-0.0057679764082943,0.246015048174491,0.0102927298228971,0.253639215218297,0.0132032745453715
"31238","Hendra henipavirus","Homo sapiens",0,2673.3905126363,0,-3234.90789757224,1.4297179271265e+40,312.084830329199,1.4297179271265e+40,2985.4753429655,0,0.0916573120623825,0,0.00894007882239345,0.238812772256369,0.0112982772540549,0.238812772256369,0.102955589316437
"31315","Hendra henipavirus","Pteropus alecto",0,30.1704205206446,0,-79.8522050407337,6.33228698562865e+39,26.2620235297946,6.33228698562865e+39,56.4324440504393,0,0.00103956444703048,0,-0.000303864886470162,0.105771284046234,0.000906536212440615,0.105771284046234,0.00194610065947109
"31473","Hepacivirus C","Homo sapiens",0,2595.33282789901,0,-2525.82642685894,1.28037078850125e+40,-1.41842349154549e-17,1.28037078850125e+40,2595.33282789901,0,0.0895013323081818,0,0.0141221150290822,0.213866589847272,1.19111505560631e-18,0.213866589847272,0.0895013323081818
"31646","Hepatitis B virus","Bos taurus",0,245.01158470904,0,-240.224444577325,2.04190347117285e+39,27.8916285143717,2.04190347117285e+39,272.903213223412,0,0.00844796918062964,0,-0.00467415744693112,0.0341069115367918,0.000963232693795085,0.0341069115367918,0.00941120187442472
"31777","Hepatitis B virus","Pan troglodytes",0,15.1605389946975,0,-69.1115826026653,9.72831884733774e+38,27.960928687169,9.72831884733774e+38,43.1214676818665,0,0.000522314369649231,0,-0.00106059254932234,0.0162496863839145,0.000964750706214495,0.0162496863839145,0.00148706507586373
"31840","Hepatitis delta virus","Homo sapiens",7.31014737225046e+38,2595.33282789901,-5.14151478095717e+40,-2525.82642685891,2.53444807935747e+40,-1.93494936547145e-17,2.60754955307997e+40,2595.33282789901,0.00914814926429652,0.0895013323081818,-0.0209180963849462,0.0141221150290822,0.426403595420363,1.27561647906212e-18,0.43555174468466,0.0895013323081818
"31959","Hepatovirus A","Homo sapiens",3.97763853894308e+38,2619.11944384959,-1.78410551027993e+40,-2659.21691103264,8.72235009104234e+39,56.0590485062817,9.12011394493665e+39,2675.17849235587,0.00628074961298619,0.090238186781869,-0.00777873520317485,0.0136019923292392,0.146056970517705,0.00201666263637294,0.152337720130691,0.092254849418242
"31988","Hepatovirus A","Macaca nemestrina",0,27.9298189348366,0,-138.517713502952,3.90407607875439e+39,57.1563840531155,3.90407607875439e+39,85.0862029879521,0,0.000959871474555358,0,-0.000543712833479759,0.0652116906263437,0.0019743681908177,0.0652116906263437,0.00293423966537306
"32453","Human alphaherpesvirus 1","Gorilla beringei",0,1.38954629094969,0,-9.01251623872668e-05,4.44521094033115e+38,-9.68974192621196e-17,4.44521094033115e+38,1.38954629094969,0,4.79191890176833e-05,0,-3.0660625149892e-09,0.00742505306664517,5.42495843785361e-19,0.00742505306664517,4.79191890176838e-05
"32454","Human alphaherpesvirus 1","Gorilla gorilla",0,1.8942059997835,0,-0.00111282189027406,2.69450906042884e+39,6.21210400417951e-17,2.69450906042884e+39,1.8942059997835,0,6.53226279205252e-05,0,-2.91230004556553e-08,0.0450077016159551,2.16741888425603e-18,0.0450077016159551,6.53226279205274e-05
"32613","Human alphaherpesvirus 2","Homo sapiens",0,2595.33282789901,0,-2525.82642685894,1.12686346859706e+40,-1.06557066257483e-17,1.12686346859706e+40,2595.33282789901,0,0.0895013323081818,0,0.0141221150290818,0.188225512028765,7.6014268495854e-19,0.188225512028765,0.0895013323081818
"32765","Human betaherpesvirus 7","Homo sapiens",5.024917675335e+38,2595.33282789901,-3.23872096126468e+40,-2525.82642685888,1.59437110250976e+40,1.09787265210306e-17,1.64462027926311e+40,2595.33282789901,0.00718692123460674,0.0895013323081818,-0.0148093694072742,0.0141221150290813,0.267522041105428,9.2532852584284e-19,0.274708962340035,0.0895013323081818
"32791","Human coronavirus 229E","Homo sapiens",7.89448357488801e+38,2595.33282789901,-5.51902188486936e+40,-2525.82642685894,2.72030549430151e+40,-8.6859478459502e-18,2.79925033005039e+40,2595.33282789901,0.00965101868541257,0.0895013323081818,-0.021091363558071,0.0141221150290822,0.457921443599128,1.8072860189196e-18,0.46757246228454,0.0895013323081818
"32819","Human coronavirus HKU1","Homo sapiens",0,2595.33282789901,0,-2525.82642685891,3.14606857057765e+39,4.89455446572301e-18,3.14606857057765e+39,2595.33282789901,0,0.0895013323081818,0,0.0141221150290822,0.0525503207865842,1.41571171007222e-18,0.0525503207865842,0.0895013323081818
"32828","Human coronavirus NL63","Homo sapiens",5.43791250307511e+38,2595.33282789901,-3.65349393049565e+40,-2525.82642685893,1.79971344710626e+40,-1.28888898476491e-18,1.85409257213701e+40,2595.33282789901,0.00755125510107729,0.0895013323081818,-0.0187102047267445,0.0141221150290818,0.302146887987817,2.81939242225535e-18,0.309698143088894,0.0895013323081818
"32937","Human gammaherpesvirus 4","Macaca radiata",0,1.61084526547052,0,-0.0102689970226493,2.11294036280079e+39,-2.16962184786354e-16,2.11294036280079e+39,1.61084526547052,0,5.55507932748067e-05,0,-2.91294998344682e-07,0.0352934754526713,1.49732270759687e-18,0.0352934754526713,5.55507932748082e-05
"33005","Human gammaherpesvirus 4","Pongo pygmaeus",0,1.37830705688925,0,-0.000154574532643892,7.99120813696087e+39,-9.37825709451172e-17,7.99120813696087e+39,1.37830705688925,0,4.75315984891303e-05,0,-5.06401054423122e-09,0.133481054735101,1.73679876163298e-18,0.133481054735101,4.7531598489132e-05
"33143","Human gammaherpesvirus 8","Homo sapiens",0,2619.11944384958,0,-2659.21691103253,2.49576229645672e+40,56.0590485062819,2.49576229645672e+40,2675.17849235587,0,0.090238186781869,0,0.0136019923292361,0.416879372917741,0.00201666263637294,0.416879372917741,0.092254849418242
"33162","Human gammaherpesvirus 8","Macaca nemestrina",0,27.9298189348366,0,-138.517713502952,1.06836887550767e+40,57.1563840531155,1.06836887550767e+40,85.0862029879521,0,0.000959871474555359,0,-0.000543712833479759,0.178454874287822,0.0019743681908177,0.178454874287822,0.00293423966537306
"33301","Human immunodeficiency virus 1","Homo sapiens",1.50894870948990e+39,2621.81029343918,-8.96639063543465e+40,-2744.81024581757,4.40833030057223e+40,99.5310501587905,4.55922517152122e+40,2721.34134359797,0.00645965996340425,0.0902620177642927,1.43473600591065,0.0135475692976321,0.755090000912927,0.00358478034156976,0.761549660876332,0.0938467981058625
"33341","Human immunodeficiency virus 1","Pan troglodytes",7.85512299876436e+38,36.0653753016624,-3.97823140882969e+40,-229.533535923692,1.95004158900219e+40,101.543722487959,2.02859281898984e+40,137.609097789621,0.0090588058871483,0.00123363435060777,0.782405114454008,-0.000638201691888884,0.329786966198816,0.00351188324062474,0.338845772085965,0.00474551759123251
"33411","Human mastadenovirus A","Homo sapiens",0,2595.33282789901,0,-2525.82642685888,3.60604640262126e+39,6.75420440140703e-18,3.60604640262126e+39,2595.33282789901,0,0.0895013323081818,0,0.0141221150290813,0.0602335553017719,9.21541798665551e-19,0.0602335553017719,0.0895013323081818
"33483","Human mastadenovirus B","Homo sapiens",0,2595.33282789901,0,-2525.82642685888,2.36887623900573e+40,3.17068677796735e-31,2.36887623900573e+40,2595.33282789901,0,0.0895013323081818,0,0.0141221150290822,0.395684974662239,1.06827227321499e-18,0.395684974662239,0.0895013323081818
