"","virus","host","X","G_pq_clover_nrmlz","G_pq_trefle_nrmlz","importance_trefle_nrmlz","importance_clover_nrmlz"
"854","Canid alphaherpesvirus 1","Mustela erminea",11569,0.000458953663108302,0.103718806514541,0.00160597695954683,5.33339195405465e-05
"855","Canid alphaherpesvirus 1","Urocyon littoralis",11654,0.00139158220159446,0.0921092803811531,0.00154399686182272,0.000106403669444036
"856","Canid alphaherpesvirus 1","Ursus americanus",11655,0.00456898294590033,0.209357910425487,0.00257526815062897,0.000695567811626535
"857","Canid alphaherpesvirus 1","Ursus arctos",11656,0.00340216627736669,0.233434388427048,0.00288805903977465,0.000405752011918183
"858","Canid alphaherpesvirus 1","Vulpes vulpes",11662,0.00422466542374203,0.265459503774691,0.00335518222852166,0.000601147504034093
"859","Canine mastadenovirus A","Canis adustus",11704,0.00396947417395438,0.16508293107283,0.00283498025024237,0.000342528329810637
"860","Canine mastadenovirus A","Canis latrans",11706,0.00857464980699943,0.281353361154597,0.00365589617543843,0.000702962710631527
"861","Canine mastadenovirus A","Canis lupus",11707,0.0103861290106876,0.401553263389075,0.0049500826003207,0.000918889089391375
"862","Canine mastadenovirus A","Canis lupus familiaris",11708,0.0197024020193926,0.541690861581441,0.0070430346692002,0.0026626593869469
"863","Canine mastadenovirus A","Canis mesomelas",11709,0.0046170424659506,0.174662515418367,0.00288602750536929,0.000377350157255666
"864","Canine mastadenovirus A","Canis simensis",11710,0.00269746327131888,0.114183085022489,0.00261644898525053,0.000289677244246377
"865","Canine mastadenovirus A","Cerdocyon thous",11727,0.00297697270399384,0.117416110852572,0.00262895096487413,0.000299937086059128
"866","Canine mastadenovirus A","Chrysocyon brachyurus",11735,0.00297697270399384,0.115085795304067,0.0026202379673997,0.000299937086059097
"867","Canine mastadenovirus A","Eumetopias jubatus",11781,0.00103952657191297,0.143858144825155,0.00273101184741878,0.000253980821446467
"868","Canine mastadenovirus A","Herpestes ichneumon",11814,0.000245848096954641,0.0524162761971185,0.00245175516035207,0.000245848096954641
"869","Canine mastadenovirus A","Lutra lutra",11867,0.000455598995270867,0.0659265969389139,0.00247734238340486,0.000246816905397751
"870","Canine mastadenovirus A","Lycalopex gymnocercus",11869,0.00155527605513167,0.131159135875392,0.0026769239824552,0.000260381034156889
"871","Canine mastadenovirus A","Lycaon pictus",11871,0.00714200602548637,0.264142287133037,0.00350691202165365,0.000562377001706146
"872","Canine mastadenovirus A","Lynx pardinus",11874,0.00198567685187335,0.127256250745234,0.00266108174417184,0.000271215347461802
"873","Canine mastadenovirus A","Martes foina",11887,0.00378256044111479,0.157590880111047,0.00279715356997062,0.000333602121014584
"874","Canine mastadenovirus A","Martes pennanti",11890,0.00288645025717773,0.122381029318204,0.00264709789919582,0.000296456540426558
"875","Canine mastadenovirus A","Mephitis mephitis",11896,0.00920848523375679,0.350059995697223,0.00434157646611827,0.000771977589854835
"876","Canine mastadenovirus A","Mustela lutreola",11907,0.00429849072966408,0.170058951934727,0.00286148955540905,0.000361118121919372
"877","Canine mastadenovirus A","Mustela putorius",11910,0.00436491082543376,0.234613681616025,0.0032723943150185,0.00036300867887587
"878","Canine mastadenovirus A","Neovison vison",11941,0.00539609322140092,0.325083845476677,0.00407316612202485,0.000427568530603661
"879","Canine mastadenovirus A","Odobenus rosmarus",11948,0.00208236135904745,0.247439245802735,0.00337221663967935,0.000273326712324626
"880","Canine mastadenovirus A","Procyon lotor",12004,0.0132373051992213,0.438406224897918,0.00544073064324646,0.0013357068539579
"881","Canine mastadenovirus A","Procyon pygmaeus",12005,0.00127576662245671,0.122093358836581,0.00264023301090775,0.000255245249443781
"882","Canine mastadenovirus A","Urocyon cinereoargenteus",12072,0.00746698078460245,0.285544359919781,0.00369366723591608,0.000590932235428852
"883","Canine mastadenovirus A","Urocyon littoralis",12073,0.00318067542138887,0.125635139031247,0.00266088077086107,0.000308595508513452
"884","Canine mastadenovirus A","Ursus americanus",12075,0.0104420641529723,0.285559827139626,0.00369391007450526,0.000924649827432523
"885","Canine mastadenovirus A","Ursus arctos",12076,0.00777536193629501,0.318399641418838,0.00400646439196223,0.000621074408896681
"886","Canine mastadenovirus A","Ursus maritimus",12077,0.00389628252087981,0.218948987429722,0.00316078689873017,0.000340159241945595
"887","Canine mastadenovirus A","Vulpes lagopus",12084,0.00472930831708862,0.194059875939028,0.00299926147854612,0.000383028118361216
"888","Canine mastadenovirus A","Vulpes velox",12086,0.00577408546616245,0.24915523613619,0.00338579014032764,0.000451068626052758
"889","Canine mastadenovirus A","Vulpes vulpes",12087,0.00965491631119218,0.362081231401339,0.00447414297336712,0.00082498524467046
"890","Canine mastadenovirus A","Vulpes zerda",12088,0.00166754474581681,0.0744798009856182,0.00249662271961883,0.00026135853679428
"891","Canine morbillivirus","Acinonyx jubatus",12091,0.0174607840804607,0.314254183674596,0.00402612155052484,0.00193551537953473
"892","Canine morbillivirus","Ailuropoda melanoleuca",12093,0.00558443208191088,0.167275262986454,0.00298138277530027,0.00162771564717177
"893","Canine morbillivirus","Ailurus fulgens",12094,0.00677642760069823,0.247953751127024,0.00347395992403138,0.00164093653488737
"894","Canine morbillivirus","Canis adustus",12131,0.0101100927922614,0.170599568049758,0.00299851432468975,0.00170714456210912
"895","Canine morbillivirus","Canis aureus",12132,0.00878322580311913,0.155949970502492,0.00292780942698803,0.00167557720178554
"896","Canine morbillivirus","Canis latrans",12133,0.0218450364021148,0.290755449823861,0.00381801896422829,0.00210925419082611
"897","Canine morbillivirus","Canis lupus",12134,0.0264610143603925,0.414972116365713,0.00511475987543181,0.00236142938015301
"898","Canine morbillivirus","Canis lupus familiaris",12135,0.0501986267038422,0.559792744178535,0.00720655197644737,0.00424592690717094
"899","Canine morbillivirus","Canis mesomelas",12136,0.0117593058133992,0.180499276885943,0.00304958385408727,0.00174750177013998
"900","Canine morbillivirus","Canis simensis",12137,0.00687055627447281,0.117998783137862,0.00278034528984419,0.00164523413970513
"901","Canine morbillivirus","Caracal caracal",12142,0.00402838321281978,0.128179523513254,0.00281190204196621,0.0016199631528068
"902","Canine morbillivirus","Cerdocyon thous",12157,0.00758241757780494,0.121339848180271,0.00279292768448847,0.00165904921579047
"903","Canine morbillivirus","Cervus nippon",12159,0.0165087787116345,0.225454429831375,0.00331958360804696,0.00188073188736289
"904","Canine morbillivirus","Chrysocyon brachyurus",12167,0.00758241757780494,0.118931659620673,0.00278420029035592,0.00165904921579049
"905","Canine morbillivirus","Crocuta crocuta",12173,0.0111003240849898,0.167434745636424,0.00298276702596972,0.00174068166146689
"906","Canine morbillivirus","Cystophora cristata",12178,0.00356522143241151,0.16967442648703,0.00299307681928593,0.00161007005062537
"907","Canine morbillivirus","Gulo gulo",12239,0.00262335233145827,0.109893217782067,0.00274716027062166,0.00160082783758323
"908","Canine morbillivirus","Halichoerus grypus",12240,0.00374117620916592,0.173374665227938,0.00301236953697137,0.00161802662850213
"909","Canine morbillivirus","Homo sapiens",12252,0.204526546468807,0.55165322918719,0.00708987562155683,0.0412955634428809
"910","Canine morbillivirus","Leopardus pardalis",12278,0.00973155810099383,0.179365785470692,0.00304360920016986,0.00171014899168014
"911","Canine morbillivirus","Lobodon carcinophaga",12288,0.00190162812634759,0.106940297228787,0.00273755979112811,0.00160052804757673
"912","Canine morbillivirus","Lontra canadensis",12291,0.00768619938084073,0.121384321066065,0.00279313815818523,0.00166447538887311
"913","Canine morbillivirus","Lycalopex gymnocercus",12298,0.00396131407515277,0.135542128920948,0.00284045486446299,0.00161442921339643
"914","Canine morbillivirus","Lycaon pictus",12300,0.0181922224843895,0.272969227016518,0.0036703543167162,0.00195426587134696
"915","Canine morbillivirus","Lynx canadensis",12301,0.00396845657485885,0.127843213926119,0.00281054377730397,0.00161702975763728
"916","Canine morbillivirus","Lynx lynx",12302,0.0147673779604683,0.257751461132175,0.0035479649082184,0.00182815375397844
"917","Canine morbillivirus","Lynx pardinus",12303,0.00505736197685186,0.131508819644055,0.00282474298062982,0.00163543017171016
"918","Canine morbillivirus","Lynx rufus",12304,0.0117667718357412,0.180169691909235,0.00304830078550961,0.00175789708744555
"919","Canine morbillivirus","Macaca fascicularis",12308,0.0244977121657536,0.461339412694608,0.00572025793719622,0.00225278670846162
"920","Canine morbillivirus","Macaca fuscata",12309,0.0132648666893769,0.347788127415231,0.00435439825200795,0.00178524991584854
"921","Canine morbillivirus","Macaca mulatta",12310,0.0336602809528311,0.444760775253748,0.0054976236477417,0.00281041943732455
"922","Canine morbillivirus","Marmota caudata",12319,0.00159499064825335,0.0839125149444597,0.00267708379272869,0.00159499064825335
"923","Canine morbillivirus","Martes foina",12321,0.00963571685623905,0.162857152467598,0.00296075433362608,0.00169734903808625
"924","Canine morbillivirus","Martes martes",12322,0.00624445583411046,0.106525044170913,0.00274179696735655,0.0016336821098628
"925","Canine morbillivirus","Martes melampus",12323,0.00159499064825335,0.0839125149444597,0.00267708379272869,0.00159499064825335
"926","Canine morbillivirus","Martes pennanti",12324,0.00735241173706157,0.126470681150915,0.00281094733372839,0.0016550370797057
"927","Canine morbillivirus","Meles meles",12326,0.00789030455559593,0.199390583972044,0.00316493258783329,0.00165998826538432
"928","Canine morbillivirus","Melogale moschata",12328,0.00662667268623143,0.191016005593181,0.00311857990865841,0.00163953364011312
"929","Canine morbillivirus","Mephitis mephitis",12330,0.0234605286051364,0.361758079223223,0.00450437039310797,0.00217958072229833
"930","Canine morbillivirus","Mustela lutreola",12345,0.0109498249598118,0.175741874429525,0.00302514539105644,0.00173593988944388
"931","Canine morbillivirus","Mustela nigripes",12346,0.00560186496222208,0.137478805362815,0.00285395441975606,0.00162466664481006
"932","Canine morbillivirus","Mustela nivalis",12347,0.00159499064825335,0.0839125149444597,0.00267708379272866,0.00159499064825335
"933","Canine morbillivirus","Mustela putorius",12348,0.0111188983153179,0.24245385323695,0.00343641925010338,0.00173122443583349
"934","Canine morbillivirus","Mustela sibirica",12349,0.00159499064825335,0.0839125149444597,0.00267708379272874,0.00159499064825335
"935","Canine morbillivirus","Nasua nasua",12372,0.00518542790275265,0.191947566486687,0.00311203683262737,0.00162682290829338
"936","Canine morbillivirus","Neovison vison",12378,0.0137471571274181,0.335947291811827,0.00423822068124086,0.00181414386900503
"937","Canine morbillivirus","Nyctereutes procyonoides",12380,0.0127095474786523,0.297626293429772,0.00387917522384162,0.00176707196597222
"938","Canine morbillivirus","Odobenus rosmarus",12385,0.00530520876840183,0.255708014015582,0.00353682760049462,0.00163684110482118
"939","Canine morbillivirus","Otocyon megalotis",12398,0.00624445583411046,0.106525044170913,0.00274179696735639,0.00163368210986278
"940","Canine morbillivirus","Pagophilus groenlandicus",12407,0.00369570379136434,0.193727003750327,0.00312218754525237,0.00161353250568797
"941","Canine morbillivirus","Paguma larvata",12408,0.00647995247776356,0.255699493864238,0.00353590262890291,0.00163898180839942
"942","Canine morbillivirus","Panthera leo",12411,0.0226998674509945,0.361891525542971,0.00450114119689721,0.00215611469291178
"943","Canine morbillivirus","Panthera onca",12412,0.00159499064825335,0.0839125149444597,0.00267708379272878,0.00159499064825335
"944","Canine morbillivirus","Panthera pardus",12413,0.0102454989612449,0.194871393607263,0.00312828031886783,0.00170857197617736
"945","Canine morbillivirus","Panthera tigris",12414,0.0155149562764797,0.325214280189621,0.00412901481327765,0.00186072704464977
"946","Canine morbillivirus","Paradoxurus hermaphroditus",12420,0.00262335233145827,0.108107546821926,0.00274143348236251,0.00160082783758323
"947","Canine morbillivirus","Pecari tajacu",12423,0.0112297402239865,0.241369034630679,0.00344193208501151,0.00172206367832613
"948","Canine morbillivirus","Phoca vitulina",12437,0.00842449532000756,0.262406123454461,0.00358458958920849,0.00168040680268617
"949","Canine morbillivirus","Procyon lotor",12454,0.0337257395110967,0.453056606833048,0.00560318717248243,0.00279699060159139
"950","Canine morbillivirus","Procyon pygmaeus",12455,0.00324945277182061,0.126173397479087,0.00280373470803132,0.00160679108995732
"951","Canine morbillivirus","Puma concolor",12459,0.0157796370202913,0.237248979395722,0.00339853718311889,0.00187837292292758
"952","Canine morbillivirus","Pusa caspica",12460,0.00371851763037936,0.17137630470596,0.00300153881662876,0.00160807996257223
"953","Canine morbillivirus","Pusa sibirica",12462,0.00363393861313832,0.180419004147823,0.00304851821842572,0.00161056751400671
"954","Canine morbillivirus","Sus scrofa",12499,0.0853287244048709,0.483434429325631,0.00603407233874703,0.00913538132808692
"955","Canine morbillivirus","Taxidea taxus",12510,0.00159499064825335,0.0839125149444597,0.00267708379272871,0.00159499064825335
"956","Canine morbillivirus","Tremarctos ornatus",12517,0.00159499064825335,0.0839125149444597,0.00267708379272875,0.00159499064825335
"957","Canine morbillivirus","Urocyon cinereoargenteus",12522,0.0190230852099576,0.295086500735005,0.0038562736737292,0.00198000716925805
"958","Canine morbillivirus","Urocyon littoralis",12523,0.00810123357432147,0.12983353464415,0.00282483940683112,0.00167308237353507
"959","Canine morbillivirus","Ursus americanus",12524,0.0266013892727508,0.295102484828621,0.00385617047458015,0.00235408591412711
"960","Canine morbillivirus","Ursus arctos",12525,0.0198082054004935,0.329039719250489,0.00416972485322781,0.00201794456891833
"961","Canine morbillivirus","Ursus maritimus",12526,0.00992495951703705,0.226265686208126,0.0033236760083864,0.00171155574284194
"962","Canine morbillivirus","Viverricula indica",12533,0.00159499064825335,0.0839125149444597,0.0026770837927287,0.00159499064825335
"963","Canine morbillivirus","Vulpes lagopus",12536,0.0120472072880599,0.200544846131805,0.00316267123224892,0.00174898316443199
"964","Canine morbillivirus","Vulpes macrotis",12537,0.0134365968707619,0.329490322607109,0.00417551650321141,0.00178234616436878
"965","Canine morbillivirus","Vulpes velox",12538,0.014709349300014,0.257481348228651,0.00354882057254202,0.00182435071980906
"966","Canine morbillivirus","Vulpes vulpes",12539,0.0245977958542444,0.374181032978762,0.00463571112295713,0.00224115168793047
"967","Canine morbillivirus","Zalophus californianus",12541,0.00482609054293173,0.235034180660219,0.00338746185836442,0.00164414774918942
"968","Canine parainfluenza virus","Canis lupus familiaris",12558,0.00475647285149277,0.260227847903361,0.00517954780602997,0.00231362880674447
"969","Canine parainfluenza virus","Lycaon pictus",12601,0.00172413346046724,0.126893739208055,0.0016533622058596,0.000315224840770389
