"","virus","host","importance_trefle","importance_clover","f_norm_G_trefle","f_norm_G_clover","G_pq_trefle","G_pq_clover","importance_trefle_nrmlz","importance_clover_nrmlz","f_norm_G_trefle_nrmlz","f_norm_G_clover_nrmlz","G_pq_trefle_nrmlz","G_pq_clover_nrmlz","z_score_G_trefle","z_score_G_clover","z_score_I_trefle","z_score_I_clover"
"3789","Aroa virus","Alouatta belzebul",3.34847974231083e+63,63676.3852517651,-2.20699429349743e+67,-1404215.99378586,2.50734420617614e+66,737705.19770997,1.14390880091159e-07,4.53118158740207e-05,-0.0047825818779188,-0.000343997297626686,0.0214714433731774,0.000525178130662153,-0.344144524742482,-0.185850883823895,-0.338436721964814,10.0958529907718
"3853","Aroa virus","Mesocricetus auratus",2.6267207418074e+63,162988.665137656,-3.47658249178284e+67,-2568867.64484024,1.18075991351152e+66,1370134.58491263,1.01903569799458e-06,0.00011595697895845,-0.00355519778730695,-0.000432144830456949,0.0101113439302954,0.000975409584063791,-0.535870927449299,-0.133873220638644,-0.513738684355031,16.1089868006628
"3865","Aroa virus","Mus musculus",2.01834877489821e+63,7285136.11773781,-5.32756443835103e+67,-12358847.2994499,6.03181991715762e+65,9845089.87339082,5.51938980869297e-07,0.00518558331241381,-0.0075717656275458,-0.00218901234546287,0.00516530117681639,0.007008796890626,-0.619346163694069,0.562660464241223,-0.602868700472218,109.504785480372
"3894","Aroa virus","Proechimys guyannensis",1.26110217023354e+61,178010.398330963,-4.17892315199754e+67,-2695142.37004471,4.78578834074353e+63,1441402.65327621,3.60131945530866e-09,0.000126647341140926,-0.00506459040283858,-0.00051871460468611,4.09827191261465e-05,0.00102614588229685,-0.705830190454301,-0.128015890590066,-0.690782774918795,16.8412948806899
"3931","Arumowot phlebovirus","Arvicanthis niloticus",8.79348286783137e+62,248866.075913196,-7.39670686716391e+66,-396067.263931274,1.94750277221746e+66,322814.065999221,2.79438721259573e-08,0.000177168960300797,-0.00103973087507825,-5.49726823599883e-05,0.0166772856274667,0.000229813871800281,-0.425056370912108,-0.219949665346359,-0.31981253791257,20.3203280637
"3936","Arumowot phlebovirus","Gerbilliscus kempi",5.42705906251645e+62,1085.54174381087,-1.71989133724243e+66,-23188.584941864,4.9939054875073e+66,12161.298651727,-1.03484133762155e-09,7.72799787395632e-07,0.00032591677896221,-4.64837050273559e-06,0.0427649138167352,8.65772413175964e-06,0.0152291330158844,-0.245481377242568,0.00306146299504871,1.30170522271068
"3941","Arumowot phlebovirus","Otomys tropicalis",2.44753107602365e+62,18071.9011764426,-2.36803808360218e+66,-152875.570137024,1.70598104042056e+66,85568.3560659567,-6.12146384901258e-08,1.28652619942515e-05,0.000171208307676807,-2.11416157700484e-05,0.0146090334206516,6.09167854883684e-05,-0.459962628335019,-0.239448249461182,-0.340165392119946,5.43857174695931
"3944","Arumowot phlebovirus","Pelomys isseli",1.03165863410584e+61,744.900702586086,-9.1590262319716e+64,-740.737548828125,1.70598104042056e+66,744.900702586086,7.79414748713902e-09,5.30300667160119e-07,-2.06971988347959e-05,-1.4780583867946e-07,0.0146090334206516,5.30300667160119e-07,-0.459962628335019,-0.24641966015509,-0.0669217427885153,1.10410519146967
"3952","Ateline alphaherpesvirus 1","Ateles geoffroyi",4.26187977601929e+60,1541.0821990785,-1.45358107725344e+64,-1494.87371444702,4.90724087369291e+66,1541.0821990785,1.95048484308291e-10,1.09710853471167e-06,-4.83842492826625e-06,-5.12238617744742e-07,0.042022768265522,1.09710853471167e-06,0.0027038116017188,-0.246354224148326,-0.0247973485849967,1.61571639734691
"3955","Ateline gammaherpesvirus 2","Ateles geoffroyi",1.79825340717485e+62,1657.09556419097,-7.0369439700159e+65,-19328.0888290405,4.25355659956009e+66,10623.6241011364,-1.27732378146783e-09,1.17969610485516e-06,-0.000166130975770784,-5.69462582333813e-06,0.0364249947961248,7.56304152880014e-06,-0.0917707989288826,-0.245607754560726,-0.0583357207880475,1.6569468326272
"3956","Ateline gammaherpesvirus 2","Ateles paniscus",1.65756668605415e+62,54292.2915590922,-1.19456709338973e+66,-71604.1696090698,2.31651703985674e+66,63258.5345409424,-3.76002922720942e-08,3.86510959311297e-05,-5.72376999912194e-05,-1.79922440484148e-05,0.0198373100596905,4.503424812753e-05,-0.371724081005481,-0.241281833435006,-0.142941214378669,9.54498813920026
"3965","Ateline gammaherpesvirus 3","Aotus trivirgatus",2.10466967284148e+64,156746.058771212,-2.06565759372794e+67,-537660.039115906,1.69637832368365e+67,348846.283689968,-1.59562536339308e-06,0.000111586332146439,-0.00354835458193747,-0.000103083600400566,0.145268013170029,0.00024834641225988,1.74519202674921,-0.217810147685613,1.54498208787002,16.1532287145522
"3969","Ateline gammaherpesvirus 3","Ateles paniscus",1.71432155303186e+63,55414.2607338764,-8.99804431710286e+66,-354212.082630157,3.19456411420507e+66,205871.681854888,-4.39437689923883e-07,3.94486661557884e-05,-0.0005096631412016,-7.77534192870633e-05,0.0273563965853519,0.000146561669035889,-0.24482313102219,-0.229560844045723,-0.242642393762785,9.58832893859889
"4019","Ateline gammaherpesvirus 3","Saimiri sciureus",1.10387376850356e+64,68139.0103846049,-1.64609714235367e+67,-385959.403072357,1.11760168080953e+67,228692.286509341,-1.17374845863549e-06,4.85073207579129e-05,-0.00247471567234925,-8.43905093788067e-05,0.0957049341058202,0.000162807836922749,0.908707196327378,-0.227685280186081,0.789737087590023,10.6686218366275
"4050","Aura virus","Equus caballus",2.4364700677495e+64,25750928.2278406,-4.51681541883214e+67,-25684643.9764786,8.76811566874205e+66,25750928.2278406,3.73164032695106e-06,0.0183322882792396,-0.00883639937961789,-0.00260059427189852,0.0750850635533521,0.0183322882792396,0.560702002782877,1.86991835800149,0.536783329817343,206.860423501906
"4153","Australian bat lyssavirus","Chaerephon plicatus",7.27000771733466e+63,117950.205397098,-1.82742755677967e+67,-705256.651424408,6.6150480471553e+66,412280.81090514,-1.32721019063808e-07,8.39648698444953e-05,-0.00396381795559364,-0.000139289683390942,0.0566474396317348,0.000293505950955985,0.249526970669245,-0.212596635226159,0.205639585266538,13.9276386512701
"4160","Australian bat lyssavirus","Cynopterus sphinx",6.04745757606956e+64,321180.022827653,-5.92064798857946e+67,-6957026.32608795,1.64400159791428e+67,3643863.62207728,1.10661555391134e-05,0.000228031870551295,-0.00843625068984011,-0.000819144520123771,0.140782773773462,0.00259409516344865,1.66949385006455,0.0529984277378079,1.65399564260895,21.6145827809364
"4171","Australian bat lyssavirus","Eonycteris spelaea",2.32654994738819e+64,124328.878936425,-2.75478029019045e+67,-1419494.74502945,1.33128211040955e+67,772998.346565516,5.92122848158683e-06,8.84852416896811e-05,-0.00105345615290275,-0.000138873613837021,0.114003288327836,0.000550303600834621,1.21753174914768,-0.182950235243862,1.21975162866173,14.1603940701096
"4177","Australian bat lyssavirus","Equus caballus",6.21357941429851e+64,26694189.7225913,-7.66013969687082e+67,-55282234.398468,1.33553677562237e+67,41049385.2380315,7.85680460829719e-07,0.01898235181842,-0.0126313697244598,-0.00625518439431261,0.114367633211015,0.0292233801131704,1.22368086202718,3.12725721957299,1.17376670509583,199.935655098736
"4203","Australian bat lyssavirus","Hipposideros larvatus",1.85927633261717e+64,125869.299138396,-3.15916434070838e+67,-1547607.95654297,9.54396588998116e+66,837952.608301556,6.59968855509785e-07,8.95772534851945e-05,-0.00184913034499345,-0.000163477817006097,0.081728995427711,0.000596545050485468,0.672832813301278,-0.177611819908838,0.649021095705336,14.2276069747315
"4248","Australian bat lyssavirus","Miniopterus schreibersii",3.77784145850208e+64,189103.408564368,-5.72997519925724e+67,-4129953.62613678,1.08233591699328e+67,2161746.53807904,5.22375602690639e-07,0.000134408282880729,-0.00808008232374391,-0.000510009643335252,0.0926849783736661,0.00153896435779225,0.857738870585959,-0.0688127722981592,0.822224567165612,16.7178362755921
"4276","Australian bat lyssavirus","Philetor brachypterus",1.68150456316634e+63,115369.544253961,-4.5007696662173e+66,-115059.304836273,6.1353893389131e+66,115369.544253961,1.37956166747222e-07,8.21324856795448e-05,-0.000949139627209661,-2.05178948640139e-05,0.0525399203022765,8.21324856795448e-05,0.180203642203207,-0.236998970295,0.0757446037580428,13.9154746247176
"4287","Australian bat lyssavirus","Pteropus alecto",2.36199282913476e+64,357783.208453509,-6.15513048467842e+67,-7525871.05208588,6.3273524746137e+66,3947220.4922487,-3.83065807865735e-07,0.00025401258370644,-0.00915086961799716,-0.00105284406112283,0.0541837813995205,0.0028100573045515,0.207947375989073,0.0779305095508394,0.190165003770035,22.7325286654458
"4289","Australian bat lyssavirus","Pteropus conspicillatus",1.46506129554237e+64,116879.195077169,-1.88081090097063e+67,-531623.922267914,1.28565846207431e+67,324723.320083099,7.8318044843817e-07,8.32045544684768e-05,-0.00423056788389431,-9.39091550833382e-05,0.110096343364735,0.000231173084794635,1.15159354965259,-0.219792748909971,1.03837109044195,13.9092284378422
"4291","Australian bat lyssavirus","Pteropus hypomelanus",5.24514267430612e+63,124832.889541819,-3.47735341709133e+67,-1461244.4258461,2.46533937714082e+66,794150.307482833,7.15817191743184e-07,8.88424877366092e-05,-0.00782860099937466,-0.000143633642039731,0.0211117383491084,0.000565361848124838,-0.350215329901105,-0.181211812706081,-0.342006285494051,14.1793243220907
"4292","Australian bat lyssavirus","Pteropus lylei",1.2625156887593e+64,121856.313283314,-2.22013390101926e+67,-1189125.2226944,9.40464403391297e+66,656355.236358472,-2.51619101300504e-06,8.67323098960976e-05,0.000121938259411536,-9.22272570313964e-05,0.0805359237561608,0.00046726445353931,0.652697132191457,-0.192536817426639,0.589899027262909,14.0622322053573
"4294","Australian bat lyssavirus","Pteropus poliocephalus",2.90957388799426e+64,285342.382674695,-3.78947158662292e+67,-6339509.51452255,1.2760874453213e+67,3316681.11435727,-3.64290275722823e-08,0.000202664612405094,-0.00870485184785252,-0.00105014692751126,0.109276736931244,0.00236117136363925,1.1377609072608,0.026108181126091,1.06167333116964,20.4704507763233
"4298","Australian bat lyssavirus","Pteropus scapulatus",3.66082583074216e+64,303726.197381508,-5.92654461838557e+67,-6652995.45066833,1.01356922474162e+67,3483367.9095802,7.87257329173952e-07,0.000215675965049152,-0.00858143360011354,-0.000902677941898133,0.0867961971883575,0.00247983700377978,0.758352871487664,0.039807718615721,0.727177786485323,21.0178281105834
"4314","Australian bat lyssavirus","Rousettus amplexicaudatus",1.3597035814168e+64,116121.152724046,-1.3093985539174e+67,-384964.277282715,1.68436230319599e+67,250922.652974293,2.61893921474354e-06,8.26663120826562e-05,-0.00284447882486916,-6.82205869058095e-05,0.144239030779673,0.000178633809601592,1.7278257093905,-0.225858226409041,1.51544160955467,13.9081384125062
"4316","Australian bat lyssavirus","Saccolaimus flaviventris",6.61596159173399e+63,115369.544253961,-4.50076966622037e+66,-115059.304836273,2.4500497394399e+67,115369.544253961,-2.95424263913047e-07,8.21324856795448e-05,-0.000949139627238083,-2.05178948640139e-05,0.209808067485396,8.21324856795448e-05,2.83444591106633,-0.236998970295,1.49663376423676,13.9154746247176
"4317","Australian bat lyssavirus","Saccolaimus saccolaimus",5.17576750278285e+63,115369.544253961,-4.5007696662265e+66,-115059.304836273,1.91421782358354e+67,115369.544253961,-1.73140951187367e-07,8.21324856795448e-05,-0.000949139627124396,-2.05178948640139e-05,0.163922526080623,8.21324856795448e-05,2.06002753259834,-0.236998970295,1.08192629832248,13.9154746247176
"4323","Australian bat lyssavirus","Scotophilus kuhlii",2.11030032311331e+64,181045.543504253,-6.03637098930307e+67,-3927415.68209457,5.74070287081231e+66,2057543.73828796,3.06664489309327e-07,0.000128694204386249,-0.00870306426068623,-0.000506064519928628,0.0491600540162234,0.00146478156529747,0.123161042539958,-0.0773769189682845,0.111757607223157,16.4855743260372
"4337","Australian bat lyssavirus","Taphozous melanopogon",3.52543176434553e+64,139965.097665359,-4.25541873662688e+67,-2396304.73312759,1.34209637053609e+67,1269854.50246245,3.33571659459631e-06,9.9565766668356e-05,-0.00463241992687813,-0.000202909525361505,0.114929358922204,0.000904019404887452,1.23316120596744,-0.142114969765514,1.20369294015545,14.8064171488913
"4338","Australian bat lyssavirus","Taphozous theobaldi",2.65331484469629e+63,115576.501886773,-3.82661894396154e+66,-116743.309696198,1.11507375428364e+67,116318.904212318,6.92934824769731e-07,8.22798183671985e-05,-0.000819235662561368,-2.09441700551594e-05,0.0954884571214535,8.2808342498506e-05,0.905053676066388,-0.23692094496418,0.432402621057209,13.9024968204685
"4371","Avastrovirus 2","Mustela lutreola",6.8556501220558e+62,702652.790317296,-5.00504953464301e+66,-698427.030654907,2.27076598484351e+66,702652.790317296,-1.10387711454302e-07,0.000500224046229999,-0.000261762716576186,-0.000178954252874064,0.0194455245263919,0.000500224046229999,-0.37833631457875,-0.188731746513321,-0.310186220587702,34.4230334875633
"4473","Avian coronavirus","Sus scrofa",1.66697549722075e+64,32613507.2154152,-4.24547780783495e+67,-47307609.1838684,6.4714581738877e+66,40015748.8061856,2.1953215362247e-07,0.0232079968692362,-0.00737836529495439,-0.00429659022035622,0.0554178191331879,0.0284875262100852,0.228774448557418,3.04230543302156,0.203747907394468,230.024484617614
"4481","Avian coronavirus","Vicugna pacos",1.35186501712968e+64,1808412.96862683,-2.4845072141139e+67,-16613627.9113159,9.03469445548463e+66,9220171.28516873,-1.4122834942204e-06,0.00128398102389633,-0.00300946791770684,-0.00152162435846392,0.0773678898641293,0.00656391243407438,0.59922966521844,0.511300093338026,0.541766203251716,52.8731880663937
"4537","Avian leukosis virus","Mus musculus",3.76983514972907e+63,7236800.38486098,-3.54532218339873e+67,-7209704.97698212,1.77509912573777e+66,7236800.38486098,-4.26163178900499e-07,0.0051519350953396,-0.00561368405237772,-0.001215802720262,0.0152009206658473,0.0051519350953396,-0.449973242863529,0.348292195992184,-0.439367494626747,110.178535054423
"4655","Avian orthoavulavirus 1","Sus scrofa",1.78063742672674e+64,32523936.9421889,-4.37364360224616e+67,-32436145.002346,6.70269023002302e+66,32523936.9421889,6.17408247756412e-07,0.0231540464376501,-0.00811657765643758,-0.00293531712198813,0.0573979565180524,0.0231540464376501,0.262193576583031,2.42657365079603,0.236972728599111,232.111208657316
"4667","Avian orthoreovirus","Eumetopias jubatus",2.05668359895787e+62,22969.7270132409,-2.86088395702492e+65,-22842.7459983826,1.18821168008532e+67,22969.7270132409,-3.07310038943909e-08,1.63523292665975e-05,-1.08604861850381e-05,-4.46689559474578e-06,0.101751565427103,1.63523292665975e-05,1.01075726002205,-0.244593061708368,0.0577650536508047,6.20892084869208
"4748","Baboon orthoreovirus","Papio anubis",4.83238509502539e+61,40325.6271544855,-1.32496081564419e+67,-458459.182277679,6.14340624182187e+64,255589.046678308,-3.11071688308302e-09,2.8705683310622e-05,-0.00370741810161235,-7.3886890858077e-05,0.000526085724149022,0.000181955851970299,-0.697643021445531,-0.225474708114121,-0.656142308826031,8.18530522023143
"4749","Baboon orthoreovirus","Papio cynocephalus",4.50608793206137e+61,171113.937148059,-1.63604497063851e+67,-896070.653476715,4.6038613602545e+64,542306.670348315,-5.69699153937829e-09,0.000121809356800258,-0.00255156590392858,-0.000159327735122616,0.000394248018485739,0.000386072382658088,-0.699868069665842,-0.201910161029563,-0.660879775017771,16.8342834279721
"4750","Baboon orthoreovirus","Papio hamadryas",3.62491114812085e+61,106504.968725779,-1.31704115990468e+67,-729425.423919678,4.60333287272686e+64,425764.298330289,-5.89710277815571e-09,7.58161979910861e-05,-0.00165709047368523,-0.000134894037870481,0.000394202761875198,0.000303104951671622,-0.699868833469644,-0.211488463812672,-0.657805739617638,13.2845080124234
"4751","Baboon orthoreovirus","Papio papio",3.05249779206557e+61,23376.1652727911,-1.10738820355036e+67,-342192.249637604,4.60333287272686e+64,188377.15422343,-5.32883877790106e-09,1.66403405790216e-05,-0.00112374401223292,-6.39105274053975e-05,0.000394202761875198,0.000134107177259461,-0.699868833469644,-0.230998672020219,-0.654144678505904,6.25413644558304
"4752","Baboon orthoreovirus","Papio ursinus",3.5610282124403e+61,71862.7557379924,-1.29396607958308e+67,-606278.561653137,4.60333287272686e+64,347167.212590616,-5.93197774782133e-09,5.11556533813503e-05,-0.00159068819493768,-0.000108384847157694,0.000394202761875198,0.000247151068342088,-0.699868833469644,-0.217948146004211,-0.65771750448878,10.9512419238344
"4850","Bakau orthobunyavirus","Macaca fascicularis",4.17886826101953e+61,1304279.37718813,-5.91281413445285e+67,-5751166.38807678,1.09102546145834e+64,3541980.22636049,2.28440548891541e-08,0.000928210533084878,-0.00965128210830812,-0.000957201649852024,9.3429100626449e-05,0.00252156357295132,-0.704945043619927,0.0446249066239957,-0.688107081447408,46.010177284282
"4853","Bakau orthobunyavirus","Macaca nemestrina",4.37749213967731e+63,677889.181749935,-4.21795220489629e+67,-4379855.01234436,1.64565073111398e+66,2539679.4694068,1.31121567474579e-06,0.000482393965780516,-0.00566848643595108,-0.000725078431619508,0.0140923995987887,0.00180801778320734,-0.468681948502988,-0.0377514854435779,-0.450760662633194,33.0913630851081
"4862","Bakau orthobunyavirus","Meriones hurrianae",4.39861492769503e+63,229282.883601552,-4.37994018666356e+67,-2649154.0627594,1.65647300162498e+66,1440720.36284846,-1.38791276204503e-07,0.000163142799543613,-0.00597795170494919,-0.000319134530220921,0.0141850752545179,0.00102566015437664,-0.467117845109281,-0.128071966197502,-0.457968656031828,19.1467810697381
